#f	lead1	lead2	lead3	lead4	lead5	lead6	lead7	lead8	lead9	lead10	lead11	lead12
2.09979	771.62	301.475	13.4907	2.99133	4.9238	3.40855	6.04982	0.0259885	0.00202267	0.00196016	0.000850577	0.000910712
2.10979	696.992	15.9764	18.7069	2.07996	18.0704	4.0627	3.57872	0.107296	0.00197203	0.00239988	0.000872917	0.00100025
2.11979	645.573	92.9094	24.5804	14.2074	39.4691	4.7208	2.0957	0.233848	0.00189426	0.00278896	0.000891143	0.00112767
2.12979	622.402	536.57	30.7913	37.9236	67.6142	5.34697	1.69099	0.389987	0.00177488	0.00309972	0.000904472	0.00128964
2.13979	628.63	1315.93	37.0126	70.6957	100.36	5.90526	2.36047	0.558033	0.00160593	0.0033106	0.000911783	0.00148255
2.14978	661.513	2366.88	42.9347	109.14	135.108	6.36145	4.00855	0.719959	0.0013881	0.00340778	0.000911673	0.00170241
2.15978	714.894	3597.63	48.2869	149.336	169.029	6.68531	6.45945	0.859079	0.00113218	0.00338608	0.000902663	0.00194489
2.16978	780.004	4896.87	52.8501	187.191	199.314	6.85317	9.47578	0.961624	0.000859427	0.00324922	0.000883373	0.00220537
2.17978	846.576	6143.97	56.464	218.832	223.422	6.85072	12.7825	1.01798	0.000600993	0.00300956	0.000852749	0.00247861
2.18978	904.078	7220.28	59.0264	240.977	239.309	6.67535	16.0946	1.02356	0.000396222	0.00268718	0.000810241	0.00275901
2.19978	943.012	8020.57	60.4877	251.264	245.615	6.33885	19.145	0.979123	0.000289942	0.00230843	0.000755957	0.00304023
2.20978	956.047	8463.5	60.8422	248.503	241.782	5.86872	21.7102	0.890629	0.000328955	0.00190408	0.000690786	0.00331539
2.21978	939.052	8500.15	60.1198	232.82	228.117	5.30924	23.6323	0.76855	0.000558015	0.00150714	0.000616415	0.00357714
2.22978	891.665	8120.02	58.375	205.678	205.765	4.72045	24.8341	0.626767	0.00101554	0.00115055	0.000535292	0.00381767
2.23978	817.573	7352.96	55.6853	169.792	176.622	4.17622	25.3247	0.481097	0.00172954	0.000864913	0.000450492	0.00402904
2.24977	724.404	6268.27	52.1493	128.9	143.159	3.76025	25.1991	0.3477	0.00271405	0.000676325	0.000365517	0.00420344
2.25977	623.085	4969.21	47.8892	87.4511	108.215	3.56078	24.6267	0.241415	0.00396644	0.000604607	0.00028406	0.00433361
2.26977	527.054	3585.06	43.0558	50.2031	74.7503	3.66386	23.8331	0.174233	0.00546589	0.000661907	0.0002097	0.00441315
2.27977	450.91	2259.37	37.8395	21.778	45.5793	4.14504	23.0758	0.154095	0.00717323	0.000851857	0.000145614	0.0044371
2.28977	409.129	1137.5	32.4712	6.21838	23.1207	5.06155	22.6162	0.18404	0.00903223	0.0011693	9.43218e-05	0.00440215
2.29977	414.59	352.499	27.2277	6.56364	9.18397	6.44398	22.689	0.261905	0.010972	0.00160059	5.74413e-05	0.00430714
2.30977	477.201	12.2627	22.4242	24.5112	4.80243	8.28906	23.4767	0.38049	0.0129117	0.00212453	3.55458e-05	0.00415325
2.31977	602.672	187.998	18.4016	60.178	10.1371	10.5547	25.0854	0.528291	0.0147647	0.00271369	2.81079e-05	0.00394426
2.32977	791.679	905.723	15.5049	112	24.4575	13.157	27.5284	0.690626	0.0164445	0.00333623	3.3528e-05	0.00368651
2.33977	1039.35	2141.59	14.0519	176.779	46.2019	15.9713	30.7197	0.851138	0.017871	0.00395797	4.92753e-05	0.00338869
2.34976	1335.29	3821.49	14.2975	249.883	73.1141	18.8359	34.4758	0.99345	0.018976	0.00454459	7.21211e-05	0.00306176
2.35976	1664.11	5825.49	16.399	325.613	102.443	21.5612	38.5265	1.1029	0.0197086	0.00506386	9.84382e-05	0.00271841
2.36976	2006.42	7996.78	20.3819	397.659	131.193	23.9405	42.5391	1.16808	0.0200389	0.00548768	0.000124559	0.00237247
2.37976	2340.37	10154.7	26.1196	459.698	156.404	25.7669	46.1446	1.18219	0.0199614	0.00579379	0.000147147	0.00203839
2.38976	2643.63	12111.1	33.3267	506.008	175.427	26.85	48.9714	1.14379	0.0194959	0.00596731	0.000163554	0.00173036
2.39976	2895.61	13688.2	41.5788	532.117	186.198	27.0363	50.6822	1.05724	0.0186868	0.00600127	0.000172139	0.00146173
2.40976	3079.84	14737.9	50.354	535.381	187.447	26.2272	51.0092	0.932444	0.0176016	0.00589745	0.00017251	0.00124416
2.41976	3186.53	15159	59.1032	515.492	178.869	24.3978	49.7822	0.784105	0.0163263	0.00566575	0.000165631	0.00108696
2.42976	3214.75	14912.9	67.3512	474.824	161.202	21.6118	46.9552	0.630436	0.0149603	0.00532372	0.000153887	0.000996612
2.43976	3174.56	14035	74.8101	418.618	136.232	18.0308	42.6177	0.491572	0.0136109	0.00489523	0.000140929	0.000976305
2.44975	3088.47	12640.7	81.5168	354.959	106.698	13.919	36.9988	0.387649	0.0123855	0.00440896	0.000131476	0.00102574
2.45975	2992.15	10925.7	87.9619	294.502	76.1392	9.63941	30.4572	0.336885	0.0113854	0.00389647	0.000130975	0.00114106
2.46975	2934.66	9160.41	95.2115	250.047	48.6438	5.64412	23.4605	0.353726	0.0106988	0.0033903	0.000145166	0.00131503
2.47975	2977.52	7676.66	105.007	235.868	28.5706	2.45542	16.555	0.447312	0.0103953	0.00292175	0.000179628	0.00153742
2.48975	3192.98	6850.37	119.811	266.875	20.2223	0.640839	10.3252	0.620343	0.0105211	0.00251923	0.000239282	0.00179557
2.49975	3661.18	7077.86	142.803	357.707	27.5199	0.781363	5.35098	0.868513	0.0110958	0.00220643	0.000327916	0.00207506
2.50975	4466.84	8749.77	177.812	521.712	53.6928	3.43554	2.16134	1.18054	0.0121113	0.00200096	0.000447772	0.0023605
2.51975	5694.38	12222.9	229.168	769.94	101.008	9.10171	1.19107	1.53889	0.0135319	0.00191353	0.000599252	0.00263647
2.52975	7423.36	17792	301.494	1110.28	170.559	18.1789	2.74314	1.92092	0.0152967	0.00194744	0.000780692	0.00288833
2.53975	9722.95	25664.5	399.405	1546.58	262.14	30.9325	6.95969	2.30075	0.0173231	0.00209861	0.000988323	0.00310312
2.54974	12646.2	35938.4	527.177	2078.13	374.19	47.4634	13.8047	2.65122	0.0195119	0.00235615	0.00121636	0.00327025
2.55974	16225	48586.7	688.364	2699.27	503.849	67.6858	23.0599	2.94623	0.0217534	0.00270313	0.00145724	0.00338215
2.56974	20465.7	63448.4	885.417	3399.29	647.078	91.3143	34.3338	3.16291	0.023934	0.00311795	0.00170196	0.00343463
2.57974	25344.4	80226.5	1119.31	4162.72	798.883	117.864	47.0848	3.28366	0.0259424	0.0035758	0.00194062	0.00342719
2.58974	30805.4	98499.4	1389.2	4969.67	953.582	146.66	60.6546	3.29774	0.0276768	0.00405026	0.00216292	0.00336288
2.59974	36759.4	117732	1692.22	5796.76	1105.13	176.858	74.3123	3.20233	0.02905	0.00451503	0.00235878	0.00324823
2.60974	43084.1	137301	2023.31	6618.12	1247.43	207.484	87.3024	3.00305	0.029994	0.00494559	0.00251897	0.00309267
2.61974	49627.3	156524	2375.21	7406.34	1374.75	237.475	98.8976	2.71356	0.0304641	0.00532043	0.00263557	0.00290807
2.62974	56210.8	174695	2738.63	8134.1	1481.96	265.731	108.446	2.35471	0.0304398	0.00562224	0.00270265	0.0027079
2.63974	62636.8	191117	3102.53	8775.27	1564.84	291.167	115.419	1.95296	0.029925	0.00583894	0.00271637	0.00250641
2.64973	68695.1	205142	3454.5	9306.22	1620.33	312.781	119.438	1.53833	0.0289482	0.0059638	0.00267546	0.00231777
2.65973	74173.1	216206	3781.41	9707.22	1646.61	329.693	120.308	1.14207	0.0275588	0.00599568	0.00258124	0.00215526
2.66973	78865.5	223854	4069.94	9963.25	1643.22	341.21	118.021	0.794095	0.0258233	0.00593875	0.00243749	0.00203044
2.67973	82584.3	227775	4307.49	10064.7	1611.04	346.853	112.755	0.520654	0.0238225	0.00580174	0.00225037	0.00195248
2.68973	85168.4	227806	4482.76	10008.1	1552.13	346.394	104.856	0.342131	0.0216443	0.0055972	0.00202797	0.00192774
2.69973	86494.1	223952	4586.53	9796.05	1469.66	339.863	94.8114	0.271398	0.0193799	0.00534033	0.00177996	0.00195941
2.70973	86481.9	216379	4612.28	9437.25	1367.63	327.556	83.2113	0.312727	0.0171185	0.00504784	0.00151704	0.00204746
2.71973	85103.8	205406	4556.71	8945.82	1250.68	310.013	70.703	0.461418	0.0149426	0.00473674	0.00125027	0.0021887
2.72973	82384.3	191484	4420.06	8340.74	1123.72	287.99	57.9475	0.70415	0.0129242	0.00442321	0.000990683	0.00237726
2.73973	78403.4	175178	4206.27	7644.77	991.768	262.422	45.5714	1.02004	0.0111216	0.00412171	0.000748563	0.00260485
2.74972	73293.1	157131	3922.88	6883.22	859.59	234.363	34.1276	1.38232	0.00957785	0.00384411	0.000533045	0.00286163
2.75972	67233.4	138028	3580.75	6082.78	731.534	204.937	24.0611	1.76051	0.00831912	0.00359914	0.000351639	0.0031368
2.76972	60442.4	118568	3193.56	5270.18	611.313	175.273	15.686	2.12289	0.00735526	0.00339222	0.000209961	0.00341946
2.77972	53168.9	99416.7	2777.07	4470.95	501.874	146.444	9.17274	2.43902	0.00668066	0.00322536	0.000111497	0.00369934
2.78972	45677.5	81187	2348.35	3708.22	405.332	119.415	4.54876	2.68237	0.00627587	0.00309739	5.75829e-05	0.00396737
2.79972	38237.1	64403.9	1924.8	3001.76	322.922	94.9936	1.70878	2.83235	0.0061102	0.00300444	4.73806e-05	0.0042165
2.80972	31106.2	49483.3	1523.22	2367.31	255.052	73.796	0.436002	2.87609	0.00614445	0.00294051	7.80792e-05	0.0044419
2.81972	24520.8	36719.7	1158.85	1815.97	201.366	56.2219	0.430312	2.80938	0.0063338	0.00289816	0.000145116	0.00464131
2.82972	18681.2	26278.2	844.552	1354.15	160.862	42.4489	1.34158	2.6372	0.0066308	0.00286921	0.000242515	0.00481497
2.83972	13743.2	18196.6	590.08	983.529	132.033	32.4351	2.80458	2.37319	0.00698857	0.00284545	0.000363233	0.00496555
2.84971	9810	12392.8	401.607	701.399	113.028	25.9382	4.4725	2.03867	0.00736271	0.00281928	0.000499606	0.00509768
2.85971	6928.13	8680.27	281.444	501.246	101.8	22.5477	6.04617	1.66084	0.00771381	0.00278426	0.000643683	0.00521752
2.86971	5087.18	6788.57	227.989	373.472	96.2696	21.7223	7.29673	1.27074	0.00800899	0.00273537	0.000787694	0.00533202
2.87971	4222.2	6386.52	235.971	306.235	94.4495	22.8368	8.07998	0.900596	0.00822263	0.00266932	0.000924362	0.00544823
2.88971	4219.66	7107.83	296.887	286.372	94.5628	25.2298	8.34138	0.581362	0.00833723	0.00258453	0.00104719	0.0055725
2.89971	4926.45	8576.9	399.637	300.309	95.1214	28.2517	8.11232	0.340204	0.0083431	0.00248115	0.00115075	0.00570982
2.90971	6161.1	10432.7	531.344	334.913	94.9785	31.307	7.49777	0.198315	0.00823817	0.0023606	0.00123083	0.00586313
2.91971	7726.28	12350.2	678.229	378.257	93.3493	33.8914	6.6569	0.169241	0.00802713	0.00222556	0.00128458	0.00603288
2.92971	9422.3	14056.6	826.54	420.206	89.8029	35.6188	5.78001	0.257772	0.00772023	0.0020794	0.00131045	0.00621662
2.93971	11060	15343.4	963.445	452.841	84.2307	36.2371	5.06264	0.459538	0.00733239	0.00192594	0.0013083	0.00640904
2.9497	12472.8	16072.8	1077.83	470.701	76.7971	35.6342	4.68065	0.761337	0.0068816	0.00176903	0.00127923	0.00660207
2.9597	13526.4	16178.4	1160.94	470.811	67.8724	33.8308	4.76846	1.14215	0.00638784	0.00161233	0.00122546	0.00678506
2.9697	14125.9	15660.4	1206.85	452.559	57.9678	30.9659	5.40216	1.57469	0.00587172	0.00145904	0.00115019	0.0069456
2.9797	14220.6	14578.1	1212.7	417.398	47.6608	27.2718	6.59003	2.02761	0.00535348	0.00131182	0.0010574	0.00707008
2.9897	13804.4	13036.5	1178.73	368.438	37.5335	23.045	8.27023	2.46776	0.00485184	0.00117276	0.000951633	0.00714463
2.9997	12913.4	11172.7	1108.03	309.959	28.1142	18.6135	10.3164	2.86279	0.00438349	0.00104334	0.000837767	0.00715615
3.0097	11620.6	9140.69	1006.21	246.88	19.8362	14.3038	12.5509	3.18356	0.00396224	0.00092466	0.000720785	0.00709316
3.0197	10028.1	7095.76	880.776	184.247	13.0067	10.4113	14.7628	3.40631	0.00359874	0.000817488	0.000605589	0.00694682
3.0297	8256.96	5181.21	740.495	126.756	7.79461	7.17457	16.7307	3.51448	0.0033001	0.000722442	0.000496791	0.00671177
3.0397	6436.82	3516.9	594.656	78.3521	4.22785	4.75718	18.2469	3.49979	0.00307008	0.00064013	0.000398525	0.00638662
3.04969	4694.46	2190.98	452.35	41.9349	2.20702	3.23733	19.1398	3.36297	0.00290891	0.000571233	0.000314304	0.00597465
3.05969	3143.92	1255.03	321.769	19.1881	1.52624	2.60622	19.2948	3.11354	0.00281359	0.000516636	0.000246876	0.00548365
3.06969	1877.32	722.666	209.682	10.5121	1.90235	2.77391	18.6685	2.76911	0.0027783	0.000477313	0.000198154	0.00492598
3.07969	958.645	571.719	120.977	15.0887	3.00702	3.58368	17.2961	2.35408	0.00279479	0.00045436	0.000169149	0.00431819
3.08969	419.468	749.206	58.4261	31.0381	4.50005	4.83052	15.2928	1.89775	0.00285282	0.000448807	0.000159929	0.00368018
3.09969	257.974	1178.7	22.616	55.66	6.06073	6.28446	12.8451	1.43228	0.00294086	0.000461487	0.000169651	0.00303446
3.10969	440.724	1769.14	12.0495	85.7238	7.41386	7.7147	10.1966	0.990332	0.00304655	0.000492878	0.000196601	0.00240484
3.11969	907.083	2424.25	23.4196	117.788	8.35077	8.91287	7.62715	0.602762	0.00315745	0.000542907	0.000238298	0.00181533
3.12969	1575.81	3051.89	52.0095	148.514	8.74248	9.71313	5.42782	0.296508	0.00326152	0.000610806	0.00029159	0.00128879
3.13969	2353.24	3572.04	92.1831	174.945	8.54441	10.0075	3.87431	0.0927735	0.00334779	0.000695061	0.000352793	0.000845625
3.14968	3142.26	3923.59	137.921	194.74	7.79496	9.75453	3.20095	0.00564144	0.00340677	0.000793403	0.00041792	0.000502639
3.15968	3851.32	4068.53	183.357	206.326	6.60567	8.98181	3.57763	0.0412307	0.00343089	0.000902827	0.000482827	0.000272024
3.16968	4402.46	3993.91	223.265	208.989	5.14692	7.78039	5.09192	0.197422	0.00341478	0.00101981	0.000543419	0.000160605
3.17968	4738.08	3711.47	253.458	202.866	3.62879	6.29421	7.73833	0.464147	0.00335553	0.00114052	0.00059587	0.000169386
3.18968	4825.5	3254.78	271.082	188.879	2.27943	4.70295	11.4154	0.824218	0.00325262	0.00126106	0.000636827	0.000293414
3.19968	4659.06	2674.62	274.757	168.592	1.32304	3.2026	15.9309	1.25463	0.00310787	0.00137786	0.000663579	0.00052202
3.20968	4259.7	2032.95	264.597	144.027	0.958595	1.98388	21.0158	1.72815	0.00292525	0.00148791	0.000674195	0.00083932
3.21968	3671.88	1396.09	242.078	117.446	1.34137	1.21152	26.3447	2.21527	0.00271054	0.00158916	0.000667705	0.00122518
3.22968	2958.67	827.955	209.801	91.1401	2.56818	1.00619	31.5611	2.68609	0.00247089	0.00168063	0.000644093	0.00165624
3.23968	2194.71	383.658	171.163	67.2086	4.6678	1.43081	36.3061	3.1123	0.0022144	0.00176257	0.000604371	0.00210731
3.24967	1458.59	104.278	129.973	47.3891	7.59646	2.483	40.2481	3.46883	0.00194958	0.00183655	0.000550554	0.00255281
3.25967	824.784	13.2449	90.0496	32.9198	11.2399	4.09345	43.1094	3.73548	0.00168486	0.00190525	0.000485553	0.00296815
3.26967	356.074	114.5	54.8515	24.4578	15.4201	6.1319	44.6891	3.89779	0.00142813	0.00197227	0.00041303	0.00333123
3.27967	97.3937	392.606	27.1446	22.0597	19.9076	8.41897	44.8804	3.94806	0.00118644	0.00204183	0.000337251	0.00362361
3.28967	71.3195	814.771	8.77382	25.2137	24.4377	10.7428	43.6781	3.88527	0.000965633	0.0021182	0.000262818	0.00383153
3.29967	275.987	1334.41	0.52366	32.9238	28.7302	12.881	41.1794	3.71507	0.000770219	0.00220536	0.000194443	0.00394663
3.30967	685.379	1896.08	2.09708	43.8329	32.5095	14.6216	37.5764	3.44915	0.000603272	0.00230643	0.000136653	0.00396624
3.31967	1252.12	2441.08	12.2012	56.3735	35.5258	15.7865	33.1384	3.10431	0.000466515	0.00242322	9.35323e-05	0.00389345
3.32967	1912.39	2913.27	28.7308	68.9261	37.5738	16.2499	28.1909	2.7012	0.000360456	0.00255584	6.8447e-05	0.00373665
3.33967	2592.56	3264.53	49.028	79.9799	38.5101	15.9539	23.0879	2.263	0.000284564	0.00270241	6.38243e-05	0.00350885
3.34966	3216.85	3459.46	70.1859	88.2629	38.2636	14.9168	18.1832	1.81393	0.000237545	0.00285905	8.09751e-05	0.00322664
3.35966	3715.36	3478.68	89.372	92.8582	36.8433	13.2355	13.8019	1.37773	0.000217592	0.00301985	0.000119959	0.00290901
3.36966	4031.48	3320.63	104.13	93.2658	34.3379	11.0789	10.2145	0.976352	0.000222649	0.00317718	0.000179536	0.0025759
3.37966	4128.07	3001.62	112.637	89.4305	30.9117	8.6761	7.61592	0.628724	0.000250572	0.00332207	0.000257194	0.00224687
3.38966	3991.86	2554.1	113.887	81.7281	26.7925	6.29654	6.11216	0.349776	0.000299286	0.00344484	0.000349256	0.00193972
3.39966	3635.27	2023.54	107.785	70.9044	22.2555	4.22669	5.71321	0.149736	0.000366817	0.00353576	0.000451091	0.00166937
3.40966	3095.71	1463.95	95.141	57.9893	17.6033	2.74381	6.33582	0.0337405	0.000451288	0.00358578	0.000557307	0.00144686
3.41966	2432.47	932.622	77.5737	44.1833	13.1424	2.08959	7.81325	0.00173475	0.000550789	0.00358732	0.000662198	0.00127873
3.42966	1720.73	484.525	57.3239	30.7385	9.16104	2.44564	9.912	0.0486757	0.000663253	0.00353483	0.000759956	0.00116678
3.43966	1044.39	167.021	37.0032	18.8344	5.90563	3.91411	12.3549	0.165026	0.000786248	0.00342556	0.000845207	0.00110816
3.44965	487.271	15.1125	19.3071	9.47177	3.56203	6.50395	14.8459	0.337468	0.00091682	0.00325974	0.00091332	0.00109576
3.45965	124.269	47.9984	6.71445	3.38269	2.24063	10.1254	17.0977	0.549824	0.00105131	0.00304089	0.000960815	0.00111904
3.46965	12.9659	267.006	1.21149	0.974365	1.968	14.5937	18.8563	0.784124	0.00118534	0.00277569	0.000985662	0.00116503
3.47965	186.79	655.225	4.06301	2.30167	2.68443	19.64	19.9236	1.02173	0.00131377	0.00247371	0.000987523	0.00121955
3.48965	650.348	1178.9	15.6585	7.07643	4.24974	24.9317	20.1739	1.24451	0.00143085	0.00214694	0.00096794	0.00126848
3.49965	1377.53	1790.43	35.4477	14.7067	6.45535	30.0979	19.5633	1.43596	0.00153047	0.00180895	0.000930321	0.001299
3.50965	2312.76	2432.66	61.9723	24.363	9.04248	34.7605	18.1321	1.58219	0.00160653	0.00147416	0.000879894	0.00130075
3.51965	3375.24	3044.27	92.9957	35.0637	11.7251	38.5652	15.9994	1.67283	0.00165337	0.00115683	0.000823466	0.00126677
3.52965	4466.19	3565.55	125.715	45.7688	14.2157	41.2137	13.3513	1.70171	0.00166632	0.000870113	0.000769118	0.001194
3.53965	5478.1	3944.29	157.036	55.4791	16.2514	42.4902	10.422	1.66722	0.00164225	0.000625251	0.000725738	0.00108364
3.54964	6305.79	4140.91	183.886	63.323	17.6185	42.2835	7.4725	1.57253	0.00158011	0.00043071	0.000702507	0.000941047
3.55964	6857.44	4132.74	203.539	68.6299	18.1728	40.5982	4.76546	1.42544	0.00148139	0.000291782	0.000708325	0.00077518
3.56964	7065.35	3916.82	213.904	70.9817	17.8543	37.5576	2.54193	1.23795	0.0013505	0.000210148	0.000751169	0.000597852
3.57964	6894.68	3510.73	213.774	70.2403	16.694	33.3979	0.998973	1.02562	0.00119492	0.000183945	0.000837532	0.000422649
3.58964	6349.88	2952.03	202.977	66.5435	14.8124	28.4489	0.27245	0.806539	0.00102528	0.000207947	0.00097189	0.000263663
3.59964	5476.76	2295.21	182.455	60.285	12.4098	23.108	0.424797	0.600291	0.000855077	0.000274082	0.00115616	0.000134165
3.60964	4361.6	1607.63	154.204	52.0648	9.74807	17.8075	1.44004	0.426606	0.000700274	0.000372174	0.00138949	4.53391e-05
3.61964	3125.65	963.718	121.14	42.6243	7.12681	12.9768	3.22557	0.30402	0.000578687	0.000490787	0.00166805	5.161e-06
3.62964	1915.76	438.502	86.8423	32.7781	4.85357	9.00446	5.6208	0.248535	0.00050916	0.000618221	0.00198499	1.75197e-05
3.63964	891.968	100.782	55.2535	23.3359	3.21373	6.20197	8.41183	0.272359	0.000510585	0.000743494	0.00233073	8.17034e-05
3.64963	212.963	6.6741	30.3053	15.0316	2.44014	4.77369	11.3507	0.382834	0.00060093	0.000857246	0.00269324	0.000192292
3.65963	20.3964	193.944	15.5515	8.46478	2.68734	4.79555	14.1774	0.581649	0.000796115	0.000952517	0.00305869	0.000339439
3.66963	423.904	677.816	13.8138	4.05332	4.01228	6.20417	16.6431	0.864351	0.00110903	0.0010253	0.00341207	0.000509654
3.67963	1487.89	1448.6	26.8888	2.00853	6.36385	8.7985	18.5315	1.22028	0.00154867	0.00107485	0.00373806	0.000686818
3.68963	3221.92	2471.4	55.3396	2.32659	9.58267	12.2549	19.6778	1.63286	0.00211941	0.00110367	0.00402182	0.000853662
3.69963	5575.53	3688.1	98.3974	4.80056	13.4131	16.1541	19.9829	2.08047	0.00282046	0.00111726	0.00425002	0.000993261
3.70963	8438.29	5021.56	153.981	9.04879	17.5247	20.0186	19.4214	2.53749	0.00364569	0.00112354	0.0044116	0.00109074
3.71963	11646.3	6381.44	218.849	14.5574	21.5446	23.3586	18.0431	2.97592	0.00458371	0.00113208	0.00449841	0.00113473
3.72963	14993.6	7671.99	288.858	20.7287	25.0967	25.723	15.969	3.36713	0.00561812	0.00115318	0.00450625	0.00111878
3.73963	18249.4	8800.48	359.322	26.9374	27.8449	26.7486	13.3798	3.68387	0.00672822	0.00119678	0.00443469	0.00104229
3.74962	21179.4	9685.83	425.44	32.5831	29.5369	26.2091	10.5	3.90217	0.00788981	0.00127152	0.00428784	0.000911071
3.75962	23568.9	10266.8	482.748	37.1373	30.0472	24.0539	7.5794	4.00338	0.00907606	0.00138374	0.00407411	0.00073736
3.76962	25248.4	10509.9	527.574	40.1861	29.4058	20.4354	4.87037	3.9758	0.010259	0.00153675	0.00380583	0.000539318
3.77962	26114.5	10414.2	557.433	41.4557	27.8257	15.7235	2.60819	3.816	0.0114103	0.00173025	0.00349904	0.000339913
3.78962	26151.7	10014.9	571.344	40.8321	25.7089	10.5015	0.99055	3.52966	0.012503	0.0019602	0.00317256	0.000165505
3.79962	25445	9383.67	570.021	38.3653	23.6393	5.54572	0.162103	3.13191	0.013512	0.00221875	0.00284736	4.38425e-05
3.80962	24186.9	8626.8	555.935	34.2655	22.3606	1.78769	0.203036	2.64689	0.0144156	0.0024948	0.0025454	1.95966e-06
3.81962	22677	7880.11	533.234	28.888	22.736	0.261641	1.12349	2.10692	0.015196	0.00277471	0.00228871	6.39546e-05
3.82962	21310.5	7300.92	507.479	22.7136	25.6951	2.03914	2.86384	1.55085	0.0158398	0.00304304	0.0020983	0.00024883
3.83962	20560.2	7058.96	485.299	16.3221	32.1701	8.15627	5.30073	1.02201	0.0163385	0.00328392	0.00199325	0.000568628
3.84961	20948.1	7324.79	473.896	10.3672	43.0262	19.5373	8.2582	0.565712	0.0166887	0.00348225	0.00198975	0.00102695
3.85961	23012.6	8258.03	480.475	5.54606	58.9878	36.9207	11.5229	0.226446	0.0168917	0.00362476	0.00210055	0.00161808
3.86961	27269.7	9994.89	511.694	2.57299	80.5707	60.791	14.8619	0.0450575	0.0169532	0.00370123	0.00233421	0.00232672
3.87961	34173.1	12637.7	573.068	2.15097	108.024	91.3253	18.0415	0.0559536	0.0168826	0.00370559	0.00269506	0.00312843
3.88961	44073.2	16244.6	668.445	4.94573	141.285	128.356	20.8454	0.284622	0.0166925	0.0036363	0.00318294	0.00399072
